yyyy,mm,tmax degC,tmin degC,af days,rain mm,sun hours,station,lat,lon
1986,1,4.2,-0.2,14.0,148.9,27.1,lerwick,60.139,-1.183
1986,2,3.9,-0.3,17.0,10.8,92.4,lerwick,60.139,-1.183
1986,3,6.4,2.5,1.0,125.7,80.1,lerwick,60.139,-1.183
1986,4,7.0,1.6,5.0,35.5,155.2,lerwick,60.139,-1.183
1986,5,10.7,6.1,0.0,105.7,135.6,lerwick,60.139,-1.183
1986,6,12.7,7.7,0.0,38.2,148.4,lerwick,60.139,-1.183
1986,7,13.6,9.2,0.0,74.9,107.8,lerwick,60.139,-1.183
1986,8,13.3,8.9,0.0,77.0,130.1,lerwick,60.139,-1.183
1986,9,11.1,6.7,0.0,133.1,114.0,lerwick,60.139,-1.183
1986,10,10.0,6.1,0.0,156.1,67.3,lerwick,60.139,-1.183
1986,11,8.2,3.8,2.0,182.3,20.2,lerwick,60.139,-1.183
1986,12,6.1,1.9,3.0,194.4,15.7,lerwick,60.139,-1.183
1987,1,4.2,0.6,10.0,123.6,24.5,lerwick,60.139,-1.183
1987,2,4.7,0.5,12.0,50.6,73.4,lerwick,60.139,-1.183
1987,3,4.7,0.6,11.0,188.4,81.0,lerwick,60.139,-1.183
1987,4,9.3,4.5,0.0,37.0,80.6,lerwick,60.139,-1.183
1987,5,9.9,4.3,0.0,39.8,176.3,lerwick,60.139,-1.183
1987,6,11.4,6.3,0.0,55.7,118.3,lerwick,60.139,-1.183
1987,7,14.2,9.7,0.0,43.5,116.3,lerwick,60.139,-1.183
1987,8,13.9,9.4,0.0,78.0,138.8,lerwick,60.139,-1.183
1987,9,12.7,7.9,0.0,96.5,152.1,lerwick,60.139,-1.183
1987,10,10.2,6.7,0.0,245.5,58.2,lerwick,60.139,-1.183
1987,11,8.0,4.1,1.0,113.3,33.5,lerwick,60.139,-1.183
1987,12,7.5,3.7,1.0,94.2,10.6,lerwick,60.139,-1.183
1988,1,5.9,1.9,8.0,104.0,33.7,lerwick,60.139,-1.183
1988,2,5.7,1.5,7.0,142.6,57.6,lerwick,60.139,-1.183
1988,3,5.5,0.8,12.0,131.8,98.8,lerwick,60.139,-1.183
1988,4,7.1,2.1,7.0,62.6,151.9,lerwick,60.139,-1.183
1988,5,10.7,5.6,0.0,52.7,159.2,lerwick,60.139,-1.183
1988,6,12.8,8.0,0.0,13.0,145.3,lerwick,60.139,-1.183
1988,7,14.4,10.2,0.0,156.1,126.9,lerwick,60.139,-1.183
1988,8,13.9,9.7,0.0,107.9,96.6,lerwick,60.139,-1.183
1988,9,12.7,9.1,0.0,97.3,90.2,lerwick,60.139,-1.183
1988,10,10.1,6.6,1.0,177.0,43.6,lerwick,60.139,-1.183
1988,11,7.7,3.8,3.0,128.8,20.7,lerwick,60.139,-1.183
1988,12,8.2,3.7,1.0,128.7,7.5,lerwick,60.139,-1.183
1989,1,8.5,4.2,0.0,143.9,17.8,lerwick,60.139,-1.183
1989,2,6.6,1.6,2.0,249.9,42.5,lerwick,60.139,-1.183
1989,3,7.1,2.2,5.0,146.2,100.7,lerwick,60.139,-1.183
1989,4,8.0,3.0,6.0,58.0,136.4,lerwick,60.139,-1.183
1989,5,10.6,5.8,0.0,66.7,209.3,lerwick,60.139,-1.183
1989,6,12.7,7.1,0.0,42.4,189.3,lerwick,60.139,-1.183
1989,7,14.1,9.3,0.0,79.9,146.1,lerwick,60.139,-1.183
1989,8,13.9,9.4,0.0,88.8,156.1,lerwick,60.139,-1.183
1989,9,12.7,8.2,0.0,73.6,130.2,lerwick,60.139,-1.183
1989,10,10.5,6.1,0.0,130.3,56.4,lerwick,60.139,-1.183
1989,11,8.2,4.5,0.0,55.6,48.6,lerwick,60.139,-1.183
1989,12,6.2,2.2,9.0,90.4,12.8,lerwick,60.139,-1.183
1990,1,7.0,2.9,2.0,183.0,20.7,lerwick,60.139,-1.183
1990,2,6.8,2.5,3.0,199.4,46.3,lerwick,60.139,-1.183
1990,3,7.6,2.5,5.0,191.1,84.1,lerwick,60.139,-1.183
1990,4,8.2,2.9,5.0,143.3,152.4,lerwick,60.139,-1.183
1990,5,10.9,5.7,0.0,43.6,162.5,lerwick,60.139,-1.183
1990,6,12.5,8.4,0.0,134.0,88.2,lerwick,60.139,-1.183
1990,7,14.1,9.5,0.0,53.8,133.4,lerwick,60.139,-1.183
1990,8,14.6,10.4,0.0,108.2,112.8,lerwick,60.139,-1.183
1990,9,12.3,7.6,0.0,126.4,115.6,lerwick,60.139,-1.183
1990,10,10.4,7.2,0.0,135.7,46.2,lerwick,60.139,-1.183
1990,11,7.6,4.1,0.0,93.8,31.3,lerwick,60.139,-1.183
1990,12,6.4,1.8,7.0,117.0,18.7,lerwick,60.139,-1.183
1991,1,5.8,2.1,6.0,136.3,33.9,lerwick,60.139,-1.183
1991,2,4.8,1.0,9.0,55.7,43.2,lerwick,60.139,-1.183
1991,3,7.6,3.7,0.0,120.9,68.1,lerwick,60.139,-1.183
1991,4,8.2,3.5,4.0,46.0,164.5,lerwick,60.139,-1.183
1991,5,10.2,5.4,0.0,32.6,144.0,lerwick,60.139,-1.183
1991,6,11.3,6.2,0.0,56.2,149.2,lerwick,60.139,-1.183
1991,7,15.7,10.7,0.0,103.8,133.9,lerwick,60.139,-1.183
1991,8,15.3,10.9,0.0,57.5,122.1,lerwick,60.139,-1.183
1991,9,12.5,8.0,0.0,120.8,132.4,lerwick,60.139,-1.183
1991,10,10.0,6.4,0.0,157.6,49.7,lerwick,60.139,-1.183
1991,11,7.9,3.8,1.0,189.9,30.5,lerwick,60.139,-1.183
1991,12,7.3,2.9,3.0,120.4,6.9,lerwick,60.139,-1.183
1992,1,7.2,3.2,5.0,105.5,14.4,lerwick,60.139,-1.183
1992,2,6.9,2.7,2.0,146.8,47.9,lerwick,60.139,-1.183
1992,3,6.7,1.8,7.0,115.1,74.4,lerwick,60.139,-1.183
1992,4,7.7,3.6,0.0,94.7,105.0,lerwick,60.139,-1.183
1992,5,12.0,6.2,1.0,74.8,233.1,lerwick,60.139,-1.183
1992,6,14.7,9.0,0.0,31.8,236.1,lerwick,60.139,-1.183
1992,7,14.2,9.4,0.0,57.9,137.8,lerwick,60.139,-1.183
1992,8,14.1,9.2,0.0,126.8,123.7,lerwick,60.139,-1.183
1992,9,12.1,8.7,0.0,112.1,51.2,lerwick,60.139,-1.183
1992,10,8.8,4.1,0.0,77.2,88.0,lerwick,60.139,-1.183
1992,11,7.4,3.2,3.0,207.7,26.4,lerwick,60.139,-1.183
1992,12,6.2,1.9,2.0,123.2,12.5,lerwick,60.139,-1.183
1993,1,5.7,0.9,8.0,226.6,10.1,lerwick,60.139,-1.183
1993,2,6.2,2.4,7.0,114.5,25.0,lerwick,60.139,-1.183
1993,3,6.7,2.3,8.0,123.9,82.5,lerwick,60.139,-1.183
1993,4,8.1,3.8,1.0,75.6,128.2,lerwick,60.139,-1.183
1993,5,10.2,5.3,0.0,45.9,155.7,lerwick,60.139,-1.183
1993,6,11.3,6.6,0.0,46.5,123.8,lerwick,60.139,-1.183
1993,7,12.4,8.1,0.0,51.4,85.8,lerwick,60.139,-1.183
1993,8,12.8,8.6,0.0,53.1,89.6,lerwick,60.139,-1.183
1993,9,11.9,7.6,0.0,38.1,114.6,lerwick,60.139,-1.183
1993,10,8.5,5.3,2.0,99.7,46.7,lerwick,60.139,-1.183
1993,11,7.4,3.9,1.0,64.2,35.6,lerwick,60.139,-1.183
1993,12,4.6,0.6,9.0,179.7,17.7,lerwick,60.139,-1.183
1994,1,5.0,0.4,13.0,241.7,15.3,lerwick,60.139,-1.183
1994,2,4.2,1.0,8.0,74.9,53.5,lerwick,60.139,-1.183
1994,3,5.5,0.6,11.0,206.0,101.8,lerwick,60.139,-1.183
1994,4,7.7,2.8,1.0,89.4,151.4,lerwick,60.139,-1.183
1994,5,9.7,4.1,0.0,33.6,251.9,lerwick,60.139,-1.183
1994,6,11.5,6.9,0.0,99.8,138.2,lerwick,60.139,-1.183
1994,7,15.1,10.0,0.0,25.1,144.0,lerwick,60.139,-1.183
1994,8,14.2,9.8,0.0,85.7,144.2,lerwick,60.139,-1.183
1994,9,12.0,7.4,0.0,140.7,124.3,lerwick,60.139,-1.183
1994,10,9.5,4.9,4.0,108.9,77.8,lerwick,60.139,-1.183
1994,11,9.0,5.3,0.0,140.9,29.7,lerwick,60.139,-1.183
1994,12,6.5,2.2,5.0,210.1,13.7,lerwick,60.139,-1.183
1995,1,5.1,0.6,13.0,164.9,24.8,lerwick,60.139,-1.183
1995,2,4.9,0.2,11.0,133.5,87.0,lerwick,60.139,-1.183
1995,3,5.3,0.4,13.0,154.1,105.2,lerwick,60.139,-1.183
1995,4,7.2,2.6,6.0,63.0,125.8,lerwick,60.139,-1.183
1995,5,9.2,4.5,1.0,30.9,155.7,lerwick,60.139,-1.183
1995,6,12.7,7.4,0.0,33.8,183.8,lerwick,60.139,-1.183
1995,7,14.1,9.1,0.0,54.7,165.8,lerwick,60.139,-1.183
1995,8,15.1,10.4,0.0,49.5,132.6,lerwick,60.139,-1.183
1995,9,13.1,9.0,0.0,139.3,103.6,lerwick,60.139,-1.183
1995,10,11.6,6.9,0.0,113.9,80.5,lerwick,60.139,-1.183
1995,11,8.2,4.4,2.0,110.4,29.3,lerwick,60.139,-1.183
1995,12,4.4,0.6,13.0,232.1,28.0,lerwick,60.139,-1.183
1996,1,6.1,3.5,1.0,44.5,11.8,lerwick,60.139,-1.183
1996,2,4.4,0.4,8.0,118.6,43.0,lerwick,60.139,-1.183
1996,3,5.4,1.6,6.0,70.8,55.6,lerwick,60.139,-1.183
1996,4,8.3,3.9,3.0,59.2,112.4,lerwick,60.139,-1.183
1996,5,9.1,3.6,2.0,51.9,200.3,lerwick,60.139,-1.183
1996,6,12.3,7.9,0.0,33.1,117.2,lerwick,60.139,-1.183
1996,7,13.3,8.9,0.0,85.2,94.2,lerwick,60.139,-1.183
1996,8,14.7,11.1,0.0,58.7,75.6,lerwick,60.139,-1.183
1996,9,13.1,8.9,0.0,49.1,124.4,lerwick,60.139,-1.183
1996,10,10.8,7.2,0.0,142.9,56.8,lerwick,60.139,-1.183
1996,11,5.8,1.1,11.0,170.5,56.6,lerwick,60.139,-1.183
1996,12,5.4,1.0,13.0,107.5,40.9,lerwick,60.139,-1.183
1997,1,6.4,2.9,4.0,67.2,44.6,lerwick,60.139,-1.183
1997,2,6.7,1.4,5.0,175.1,50.6,lerwick,60.139,-1.183
1997,3,6.9,2.8,5.0,151.9,70.3,lerwick,60.139,-1.183
1997,4,7.6,2.8,4.0,110.4,92.5,lerwick,60.139,-1.183
1997,5,9.8,4.8,1.0,49.7,172.4,lerwick,60.139,-1.183
1997,6,12.2,7.5,0.0,41.0,129.3,lerwick,60.139,-1.183
1997,7,15.2,10.5,0.0,32.3,131.8,lerwick,60.139,-1.183
1997,8,16.7,11.8,0.0,75.9,202.1,lerwick,60.139,-1.183
1997,9,13.0,8.7,0.0,86.6,109.3,lerwick,60.139,-1.183
1997,10,9.9,5.7,0.0,101.0,71.6,lerwick,60.139,-1.183
1997,11,8.5,6.0,0.0,108.4,11.2,lerwick,60.139,-1.183
1997,12,7.5,3.8,2.0,96.8,27.8,lerwick,60.139,-1.183
1998,1,6.5,2.5,5.0,105.3,22.1,lerwick,60.139,-1.183
1998,2,7.5,3.3,3.0,214.9,33.9,lerwick,60.139,-1.183
1998,3,6.6,1.9,10.0,144.8,74.4,lerwick,60.139,-1.183
1998,4,7.6,3.1,7.0,50.8,170.3,lerwick,60.139,-1.183
1998,5,11.1,6.0,0.0,31.4,199.6,lerwick,60.139,-1.183
1998,6,11.8,6.9,0.0,105.0,202.8,lerwick,60.139,-1.183
1998,7,12.9,9.6,0.0,75.9,82.8,lerwick,60.139,-1.183
1998,8,12.9,9.5,0.0,79.3,86.4,lerwick,60.139,-1.183
1998,9,13.1,9.8,0.0,116.5,63.1,lerwick,60.139,-1.183
1998,10,9.3,5.5,0.0,182.3,84.4,lerwick,60.139,-1.183
1998,11,7.4,3.4,2.0,160.7,57.7,lerwick,60.139,-1.183
1998,12,7.0,2.6,7.0,170.0,20.5,lerwick,60.139,-1.183
1999,1,5.7,2.4,5.0,139.2,34.1,lerwick,60.139,-1.183
1999,2,4.7,0.5,12.0,202.8,66.5,lerwick,60.139,-1.183
1999,3,7.0,2.9,1.0,93.9,111.4,lerwick,60.139,-1.183
1999,4,8.6,4.0,5.0,77.0,148.4,lerwick,60.139,-1.183
1999,5,9.9,5.3,0.0,86.5,206.1,lerwick,60.139,-1.183
1999,6,11.7,8.0,0.0,89.4,110.9,lerwick,60.139,-1.183
1999,7,13.7,9.4,0.0,53.0,124.7,lerwick,60.139,-1.183
1999,8,14.4,9.7,0.0,74.2,154.7,lerwick,60.139,-1.183
1999,9,13.8,10.6,0.0,143.8,89.2,lerwick,60.139,-1.183
1999,10,10.7,6.9,0.0,156.2,59.8,lerwick,60.139,-1.183
1999,11,8.9,4.8,2.0,151.3,31.8,lerwick,60.139,-1.183
1999,12,5.2,0.9,8.0,274.2,12.6,lerwick,60.139,-1.183
2000,1,6.5,2.4,4.0,156.7,29.8,lerwick,60.139,-1.183
2000,2,6.1,1.3,7.0,160.7,68.4,lerwick,60.139,-1.183
2000,3,6.9,2.2,8.0,158.3,85.6,lerwick,60.139,-1.183
2000,4,7.2,3.0,6.0,83.5,118.7,lerwick,60.139,-1.183
2000,5,11.2,6.2,0.0,42.6,223.2,lerwick,60.139,-1.183
2000,6,11.3,7.0,0.0,77.7,152.3,lerwick,60.139,-1.183
2000,7,12.9,9.3,0.0,28.2,87.9,lerwick,60.139,-1.183
2000,8,14.0,9.9,0.0,87.5,109.2,lerwick,60.139,-1.183
2000,9,12.8,9.7,0.0,145.6,91.7,lerwick,60.139,-1.183
2000,10,11.0,7.5,0.0,144.9,92.1,lerwick,60.139,-1.183
2000,11,8.4,4.8,0.0,182.4,59.2,lerwick,60.139,-1.183
2000,12,6.3,3.1,9.0,140.4,16.3,lerwick,60.139,-1.183
2001,1,6.0,2.9,0.0,79.7,40.9,lerwick,60.139,-1.183
2001,2,3.9,-0.1,15.0,140.3,84.9,lerwick,60.139,-1.183
2001,3,5.3,0.7,12.0,95.3,121.1,lerwick,60.139,-1.183
2001,4,7.5,3.0,2.0,65.2,158.7,lerwick,60.139,-1.183
2001,5,11.0,6.0,0.0,29.7,186.2,lerwick,60.139,-1.183
2001,6,11.7,7.1,0.0,54.0,138.6,lerwick,60.139,-1.183
2001,7,13.4,9.8,0.0,78.8,94.9,lerwick,60.139,-1.183
2001,8,14.2,10.2,0.0,88.1,122.6,lerwick,60.139,-1.183
2001,9,12.1,8.5,0.0,71.1,71.4,lerwick,60.139,-1.183
2001,10,11.7,9.3,0.0,122.1,55.7,lerwick,60.139,-1.183
2001,11,7.9,2.8,6.0,160.2,24.2,lerwick,60.139,-1.183
2001,12,6.1,1.6,10.0,150.3,31.2,lerwick,60.139,-1.183
2002,1,7.0,3.2,4.0,170.3,22.0,lerwick,60.139,-1.183
2002,2,5.5,1.2,9.0,161.1,72.0,lerwick,60.139,-1.183
2002,3,6.9,2.1,8.0,94.9,122.7,lerwick,60.139,-1.183
2002,4,8.8,4.8,1.0,55.2,120.1,lerwick,60.139,-1.183
2002,5,10.9,6.9,0.0,70.2,170.0,lerwick,60.139,-1.183
2002,6,14.6,9.7,0.0,63.3,196.4,lerwick,60.139,-1.183
2002,7,14.6,10.0,0.0,56.8,129.3,lerwick,60.139,-1.183
2002,8,16.0,11.6,0.0,54.6,115.8,lerwick,60.139,-1.183
2002,9,13.9,10.0,0.0,44.4,89.2,lerwick,60.139,-1.183
2002,10,9.4,5.4,0.0,93.8,99.7,lerwick,60.139,-1.183
2002,11,7.9,5.1,1.0,143.8,41.4,lerwick,60.139,-1.183
2002,12,6.2,3.5,1.0,119.6,11.3,lerwick,60.139,-1.183
2003,1,6.2,1.8,10.0,198.9,42.1,lerwick,60.139,-1.183
2003,2,6.2,2.8,4.0,53.3,69.6,lerwick,60.139,-1.183
2003,3,8.6,4.3,0.0,72.6,104.6,lerwick,60.139,-1.183
2003,4,9.1,4.8,0.0,31.4,147.4,lerwick,60.139,-1.183
2003,5,10.7,6.2,1.0,87.4,148.8,lerwick,60.139,-1.183
2003,6,14.0,9.7,0.0,89.8,109.8,lerwick,60.139,-1.183
2003,7,16.6,12.1,0.0,39.6,169.0,lerwick,60.139,-1.183
2003,8,16.2,11.6,0.0,53.9,174.8,lerwick,60.139,-1.183
2003,9,13.8,9.0,0.0,111.8,124.2,lerwick,60.139,-1.183
2003,10,9.4,5.3,0.0,125.6,105.8,lerwick,60.139,-1.183
2003,11,9.5,5.2,0.0,120.0,51.6,lerwick,60.139,-1.183
2003,12,7.0,2.3,7.0,146.6,23.8,lerwick,60.139,-1.183
2004,1,5.7,2.1,5.0,152.3,38.2,lerwick,60.139,-1.183
2004,2,6.1,1.9,13.0,104.2,46.9,lerwick,60.139,-1.183
2004,3,7.7,3.5,1.0,92.6,119.2,lerwick,60.139,-1.183
2004,4,9.4,5.4,0.0,77.0,111.8,lerwick,60.139,-1.183
2004,5,11.1,6.5,0.0,61.6,125.2,lerwick,60.139,-1.183
2004,6,12.6,8.4,0.0,87.2,136.5,lerwick,60.139,-1.183
2004,7,13.8,9.8,0.0,38.8,137.1,lerwick,60.139,-1.183
2004,8,15.6,11.6,0.0,121.2,194.9,lerwick,60.139,-1.183
2004,9,13.5,9.0,0.0,94.4,136.7,lerwick,60.139,-1.183
2004,10,10.4,7.3,0.0,126.4,62.3,lerwick,60.139,-1.183
2004,11,8.1,3.7,6.0,138.3,32.5,lerwick,60.139,-1.183
2004,12,7.7,3.3,6.0,153.2,23.8,lerwick,60.139,-1.183
2005,1,6.5,2.4,5.0,194.2,23.7,lerwick,60.139,-1.183
2005,2,5.5,2.1,4.0,117.3,70.5,lerwick,60.139,-1.183
2005,3,6.8,2.6,8.0,121.9,87.7,lerwick,60.139,-1.183
2005,4,8.6,4.4,2.0,71.1,128.3,lerwick,60.139,-1.183
2005,5,9.7,4.9,0.0,80.7,169.7,lerwick,60.139,-1.183
2005,6,12.4,8.0,0.0,95.4,135.0,lerwick,60.139,-1.183
2005,7,14.1,10.1,0.0,58.4,110.1,lerwick,60.139,-1.183
2005,8,13.9,10.1,0.0,89.2,100.2,lerwick,60.139,-1.183
2005,9,12.9,8.8,0.0,141.8,90.3,lerwick,60.139,-1.183
2005,10,11.0,7.9,0.0,141.8,71.1,lerwick,60.139,-1.183
2005,11,8.3,4.2,3.0,152.6,49.3,lerwick,60.139,-1.183
2005,12,6.9,3.0,7.0,107.7,14.9,lerwick,60.139,-1.183
2006,1,7.0,3.7,2.0,93.2,34.2,lerwick,60.139,-1.183
2006,2,6.1,2.5,3.0,110.7,52.0,lerwick,60.139,-1.183
2006,3,4.2,0.3,11.0,112.1,88.8,lerwick,60.139,-1.183
2006,4,7.7,2.4,4.0,93.2,180.9,lerwick,60.139,-1.183
2006,5,10.4,5.3,0.0,54.2,253.4,lerwick,60.139,-1.183
2006,6,12.9,8.4,0.0,74.0,140.5,lerwick,60.139,-1.183
2006,7,16.0,11.5,0.0,69.0,146.3,lerwick,60.139,-1.183
2006,8,15.2,11.4,0.0,70.0,106.2,lerwick,60.139,-1.183
2006,9,14.4,11.0,0.0,91.8,50.4,lerwick,60.139,-1.183
2006,10,11.4,8.0,0.0,183.6,77.7,lerwick,60.139,-1.183
2006,11,9.1,5.0,0.0,204.6,35.0,lerwick,60.139,-1.183
2006,12,8.1,4.7,1.0,165.2,15.6,lerwick,60.139,-1.183
2007,1,6.8,2.1,6.0,194.8,29.3,lerwick,60.139,-1.183
2007,2,6.1,2.7,3.0,153.9,49.6,lerwick,60.139,-1.183
2007,3,7.7,3.7,3.0,107.7,118.4,lerwick,60.139,-1.183
2007,4,9.9,5.1,1.0,58.6,111.8,lerwick,60.139,-1.183
2007,5,10.4,5.4,0.0,58.6,182.5,lerwick,60.139,-1.183
2007,6,12.4,8.2,0.0,12.4,121.4,lerwick,60.139,-1.183
2007,7,13.7,9.9,0.0,104.8,78.8,lerwick,60.139,-1.183
2007,8,13.5,9.6,0.0,118.0,118.0,lerwick,60.139,-1.183
2007,9,11.8,7.5,0.0,128.6,93.4,lerwick,60.139,-1.183
2007,10,11.2,7.3,0.0,70.4,56.7,lerwick,60.139,-1.183
2007,11,7.6,3.3,3.0,146.6,36.9,lerwick,60.139,-1.183
2007,12,7.0,3.3,2.0,89.8,26.1,lerwick,60.139,-1.183
2008,1,6.1,1.8,2.0,219.0,29.8,lerwick,60.139,-1.183
2008,2,7.3,3.1,2.0,96.9,42.4,lerwick,60.139,-1.183
2008,3,6.1,1.3,10.0,116.9,135.6,lerwick,60.139,-1.183
2008,4,8.3,3.8,1.0,66.7,151.9,lerwick,60.139,-1.183
2008,5,11.9,6.5,0.0,7.4,222.1,lerwick,60.139,-1.183
2008,6,12.5,8.5,0.0,81.0,95.3,lerwick,60.139,-1.183
2008,7,15.4,11.0,0.0,101.4,133.1,lerwick,60.139,-1.183
2008,8,15.5,11.1,0.0,77.1,153.8,lerwick,60.139,-1.183
2008,9,13.8,10.1,0.0,60.0,76.5,lerwick,60.139,-1.183
2008,10,10.1,5.4,1.0,179.8,69.3,lerwick,60.139,-1.183
2008,11,7.7,3.4,4.0,120.2,29.6,lerwick,60.139,-1.183
2008,12,6.8,2.7,3.0,133.4,17.5,lerwick,60.139,-1.183
2009,1,6.5,2.5,7.0,117.8,34.1,lerwick,60.139,-1.183
2009,2,5.2,1.4,10.0,135.5,47.8,lerwick,60.139,-1.183
2009,3,7.5,3.1,1.0,131.4,88.7,lerwick,60.139,-1.183
2009,4,9.6,5.8,0.0,45.0,120.0,lerwick,60.139,-1.183
2009,5,11.6,6.6,0.0,68.8,235.5,lerwick,60.139,-1.183
2009,6,13.7,8.0,0.0,39.8,239.8,lerwick,60.139,-1.183
2009,7,15.6,11.4,0.0,66.8,115.0,lerwick,60.139,-1.183
2009,8,15.3,11.0,0.0,119.4,122.4,lerwick,60.139,-1.183
2009,9,13.5,9.8,0.0,77.2,105.8,lerwick,60.139,-1.183
2009,10,10.3,6.4,0.0,163.8,57.2,lerwick,60.139,-1.183
2009,11,8.7,5.8,1.0,216.4,32.9,lerwick,60.139,-1.183
2009,12,5.6,1.9,12.0,101.7,28.3,lerwick,60.139,-1.183
2010,1,4.3,0.5,13.0,113.7,38.5,lerwick,60.139,-1.183
2010,2,3.6,-0.7,17.0,143.1,80.3,lerwick,60.139,-1.183
2010,3,6.8,2.7,4.0,86.5,102.7,lerwick,60.139,-1.183
2010,4,8.3,3.7,2.0,72.0,110.5,lerwick,60.139,-1.183
2010,5,9.8,4.6,1.0,39.0,196.9,lerwick,60.139,-1.183
2010,6,12.6,8.5,0.0,21.0,71.6,lerwick,60.139,-1.183
2010,7,14.7,10.4,0.0,140.2,163.2,lerwick,60.139,-1.183
2010,8,14.3,10.2,0.0,93.8,84.4,lerwick,60.139,-1.183
2010,9,12.7,8.9,0.0,101.2,140.4,lerwick,60.139,-1.183
2010,10,10.1,6.4,0.0,92.9,82.1,lerwick,60.139,-1.183
2010,11,5.5,1.6,6.0,117.0,36.8,lerwick,60.139,-1.183
2010,12,3.7,-1.2,21.0,64.5,32.1,lerwick,60.139,-1.183
2011,1,5.8,1.9,9.0,94.0,27.6,lerwick,60.139,-1.183
2011,2,5.9,2.3,1.0,139.3,48.6,lerwick,60.139,-1.183
2011,3,6.7,2.4,7.0,60.1,82.7,lerwick,60.139,-1.183
2011,4,10.6,5.9,0.0,32.4,163.5,lerwick,60.139,-1.183
2011,5,11.2,6.6,0.0,115.2,163.9,lerwick,60.139,-1.183
2011,6,13.0,8.1,0.0,60.0,141.7,lerwick,60.139,-1.183
2011,7,13.7,9.9,0.0,61.0,64.4,lerwick,60.139,-1.183
2011,8,14.1,10.1,0.0,114.2,120.9,lerwick,60.139,-1.183
2011,9,13.6,9.6,0.0,83.6,108.2,lerwick,60.139,-1.183
2011,10,10.9,7.1,0.0,117.0,78.6,lerwick,60.139,-1.183
2011,11,10.4,7.0,0.0,128.6,29.0,lerwick,60.139,-1.183
2011,12,6.1,1.3,9.0,241.0,12.8,lerwick,60.139,-1.183
2012,1,6.0,1.9,1.0,162.1,22.1,lerwick,60.139,-1.183
2012,2,7.2,3.2,3.0,100.3,44.3,lerwick,60.139,-1.183
2012,3,8.7,4.9,1.0,74.4,72.0,lerwick,60.139,-1.183
2012,4,7.1,2.5,6.0,93.3,108.5,lerwick,60.139,-1.183
2012,5,10.1,4.1,2.0,71.7,227.7,lerwick,60.139,-1.183
2012,6,12.1,6.7,0.0,48.8,152.8,lerwick,60.139,-1.183
2012,7,13.4,9.3,0.0,74.6,105.6,lerwick,60.139,-1.183
2012,8,14.7,10.5,0.0,132.8,90.7,lerwick,60.139,-1.183
2012,9,12.1,7.9,0.0,111.6,99.7,lerwick,60.139,-1.183
2012,10,9.3,5.1,1.0,86.5,71.6,lerwick,60.139,-1.183
2012,11,7.9,4.1,1.0,123.3,48.5,lerwick,60.139,-1.183
2012,12,5.0,1.2,8.0,157.6,22.5,lerwick,60.139,-1.183
2013,1,5.4,2.0,6.0,98.4,28.7,lerwick,60.139,-1.183
2013,2,5.5,1.5,9.0,65.1,60.1,lerwick,60.139,-1.183
2013,3,5.0,0.4,14.0,27.5,114.5,lerwick,60.139,-1.183
2013,4,7.6,2.3,5.0,84.0,169.8,lerwick,60.139,-1.183
2013,5,10.1,5.4,0.0,53.6,140.8,lerwick,60.139,-1.183
2013,6,12.7,8.2,0.0,65.7,112.4,lerwick,60.139,-1.183
2013,7,14.4,10.5,0.0,42.9,92.4,lerwick,60.139,-1.183
2013,8,14.6,10.6,0.0,86.4,98.1,lerwick,60.139,-1.183
2013,9,12.6,8.5,0.0,148.9,60.6,lerwick,60.139,-1.183
2013,10,10.8,7.5,0.0,133.7,46.0,lerwick,60.139,-1.183
2013,11,8.0,3.7,2.0,165.2,34.0,lerwick,60.139,-1.183
2013,12,7.5,3.1,4.0,164.9,7.9,lerwick,60.139,-1.183
2014,1,6.4,3.2,2.0,189.8,11.7,lerwick,60.139,-1.183
2014,2,6.7,3.2,1.0,123.8,41.3,lerwick,60.139,-1.183
2014,3,8.0,3.8,0.0,89.0,96.3,lerwick,60.139,-1.183
2014,4,9.0,5.0,0.0,65.0,103.2,lerwick,60.139,-1.183
2014,5,10.8,6.6,0.0,60.6,119.0,lerwick,60.139,-1.183
2014,6,13.3,9.4,0.0,27.2,68.0,lerwick,60.139,-1.183
2014,7,15.6,11.1,0.0,36.6,99.6,lerwick,60.139,-1.183
2014,8,15.0,10.6,0.0,184.2,170.0,lerwick,60.139,-1.183
2014,9,13.7,10.2,0.0,114.8,60.0,lerwick,60.139,-1.183
2014,10,11.4,7.6,0.0,182.4,69.4,lerwick,60.139,-1.183
2014,11,9.4,6.8,0.0,116.4,39.3,lerwick,60.139,-1.183
2014,12,7.0,2.2,6.0,159.2,13.2,lerwick,60.139,-1.183
2015,1,6.2,2.0,1.0,302.4,13.7,lerwick,60.139,-1.183
2015,2,6.3,2.7,4.0,127.0,40.6,lerwick,60.139,-1.183
2015,3,7.4,3.1,0.0,109.2,101.5,lerwick,60.139,-1.183
2015,4,8.3,3.4,2.0,67.3,132.4,lerwick,60.139,-1.183
2015,5,9.6,4.9,0.0,131.2,120.2,lerwick,60.139,-1.183
2015,6,11.2,7.1,0.0,58.6,91.5,lerwick,60.139,-1.183
2015,7,13.5,8.8,0.0,68.4,118.9,lerwick,60.139,-1.183
2015,8,15.0,11.0,0.0,93.8,124.0,lerwick,60.139,-1.183
2015,9,13.2,9.7,0.0,88.6,60.8,lerwick,60.139,-1.183
